rowid,ID,Latitude,Longitude
736,GID_857,46.01701,9.26893
737,GID_858,46.00335,9.25395
738,GID_859,45.97721,8.63624
739,GID_860,45.98586,8.63495
740,GID_861,45.478052,10.60404
741,GID_862,45.482222,10.598119
742,GID_863,45.497947,10.612739
743,GID_864,45.487067,10.619959
744,GID_865,45.1629167,10.7688333
745,GID_866,45.161305,10.7670555
746,GID_867,45.161305,10.7670555
747,GID_868,45.16097,10.760416
748,GID_869,45.16083,10.749333
749,GID_870,45.160194,10.736527
750,GID_871,45.16075,10.7501
751,GID_872,45.16211389,10.76201667
752,GID_873,45.16515556,10.774225
753,GID_874,45.16835556,10.78295278
754,GID_875,45.16453056,10.78440833
755,GID_876,45.154763,10.804865
756,GID_877,45.164038,10.800548
757,GID_878,45.49511111,10.60075
758,GID_879,45.49405556,10.5995
759,GID_880,45.49355556,10.59763889
760,GID_881,45.49677778,10.59916667
761,GID_882,45.49775,10.59738889
762,GID_883,45.4996388888889,10.5276388888889
763,GID_884,45.5090833333333,10.5424166666667
764,GID_885,45.5156666666667,10.5593055555556
765,GID_886,45.5140833333333,10.5728888888889
766,GID_887,45.5029444444444,10.5811388888889
767,GID_888,45.4938888888889,10.5733055555556
768,GID_889,45.4951111111111,10.5551944444444
769,GID_890,45.9339,8.508583333
770,GID_891,45.91135,8.543766667
771,GID_892,45.89703333,8.560466667
772,GID_893,45.91366667,8.588816667
773,GID_894,45.9264,8.607208333
774,GID_895,45.95425833,8.620947222
775,GID_896,45.94916667,8.632983333
776,GID_897,45.1675916666667,10.7955277777778
777,GID_898,45.1645555555556,10.801725
778,GID_899,45.1575,10.8050277777778
779,GID_900,45.1501694444444,10.8098333333333
780,GID_901,45.16154,10.72896
781,GID_902,45.16045,10.75335
782,GID_903,45.16213,10.76245
783,GID_904,45.16945,10.78525
784,GID_905,45.15835,10.77495
785,GID_906,43.12235,12.13445
786,GID_907,43.12235,12.13445
787,GID_908,43.1481,12.1278
788,GID_909,43.1358,12.1031
789,GID_910,43.1111,12.1239
790,GID_911,45.50264,10.52413
791,GID_912,45.502897,10.5272729
792,GID_913,45.5075643,10.5398841
793,GID_914,45.5075643,10.5398841
794,GID_915,45.4980819,10.5424078
795,GID_916,45.4980819,10.5424078
796,GID_917,45.510555600000004,10.5438888
797,GID_918,45.5038889,10.5383333
798,GID_919,45.5038889,10.5383333
799,GID_920,45.4902778,10.54722222
800,GID_921,45.551274,10.665806
801,GID_922,45.487067,10.619959
802,GID_923,45.497947,10.612739
803,GID_924,45.482222,10.598119
804,GID_925,45.482222,10.598119
805,GID_926,45.478052,10.60404
806,GID_927,45.503805560000004,10.54011111
807,GID_928,45.49794444,10.536972219999999
808,GID_929,45.49444444,10.53019444
809,GID_930,45.49577,10.542055
810,GID_931,45.486704,10.59868
811,GID_932,45.490046,10.519629
812,GID_933,45.495578,10.53296
813,GID_934,45.501984,10.531878
814,GID_935,45.501262,10.51962
815,GID_936,45.496685,10.520858
816,GID_937,45.491655,10.52548
817,GID_938,45.53602,10.61426
818,GID_939,45.54943,10.66622
819,GID_940,45.55011,10.66632
820,GID_941,45.52671,10.72795
821,GID_942,45.55011,10.66632
822,GID_943,45.53602,10.61426
823,GID_944,45.09,10.46
824,GID_945,45.09,10.46
825,GID_946,45.09,10.46
826,GID_950,45.496306,10.518287
827,GID_951,45.502465,10.52137
828,GID_952,45.503369,10.537631
829,GID_953,45.496395,10.532644
830,GID_954,45.52961111,10.60972222
831,GID_955,45.52961111,10.60972222
832,GID_956,45.49486111,10.54522222
833,GID_957,45.49730556,10.56152778
834,GID_958,45.50441667,10.55111111
835,GID_959,45.5045,10.53666667
836,GID_960,45.49827778,10.527
837,GID_961,45.50008333,10.5295
838,GID_962,45.50497222,10.54552778
839,GID_963,45.49583333,10.54263889
840,GID_964,45.49311111,10.53302778
841,GID_965,45.494567,10.528261
842,GID_966,45.498035,10.5238
843,GID_967,45.493699,10.523002
844,GID_968,45.464889,10.696833
845,GID_969,45.4821295,10.7076535
846,GID_970,45.4885805,10.7133355
847,GID_971,45.5086405,10.725451
848,GID_972,45.5265895,10.717617
849,GID_973,45.5221755,10.720099
850,GID_974,45.5120215,10.7240565
851,GID_975,45.5093355,10.7027685
852,GID_976,45.509323,10.697488
853,GID_977,45.5092755,10.6645895
854,GID_978,45.508027,10.635997
855,GID_979,45.5073605,10.6239405
856,GID_980,45.5070415,10.6135235
857,GID_981,45.505828,10.6054845
858,GID_982,45.48484,10.592108
859,GID_983,45.480429,10.5774445
860,GID_984,45.473963,10.558023
861,GID_985,45.4709985,10.548077
862,GID_986,45.544203,10.718247
863,GID_987,45.541357,10.717698
864,GID_988,45.535747,10.7188645
865,GID_989,45.5302845,10.724726
866,GID_990,45.524685,10.7216405
867,GID_991,45.514152,10.722122
868,GID_992,45.508656,10.7259525
869,GID_993,45.505427,10.730708
870,GID_994,45.5011655,10.726633
871,GID_995,45.490923,10.7154555
872,GID_996,45.487757,10.712134
873,GID_997,45.448303,10.6903135
874,GID_998,45.50578,10.646965
875,GID_999,45.504815,10.67507
876,GID_1000,45.50421,10.685
877,GID_1001,45.504055,10.692515
878,GID_1002,45.503465,10.705335
879,GID_1003,45.50294,10.709925
880,GID_1004,45.503185,10.703235
881,GID_1005,45.5036,10.695655
882,GID_1006,45.50451,10.684745
883,GID_1007,45.50467,10.68112
884,GID_1008,45.505265,10.66918
885,GID_1009,45.50642,10.63967
886,GID_1010,45.50703,10.624365
887,GID_1011,45.50307,10.601605
888,GID_1012,45.494645,10.59903
889,GID_1013,45.491985,10.606135
890,GID_1014,45.48714,10.599495
891,GID_1015,45.479085,10.57708
892,GID_1016,45.47411,10.561985
893,GID_1017,45.47124,10.550755
894,GID_1018,45.53571,10.71330833
895,GID_1019,45.52948,10.72000833
896,GID_1020,45.52388,10.72126667
897,GID_1021,45.52253,10.71920833
898,GID_1022,45.51451,10.71809167
899,GID_1023,45.5074,10.719775
900,GID_1024,45.50417,10.7234
901,GID_1025,45.50238,10.72443333
902,GID_1026,45.49376,10.71379167
903,GID_1027,45.4848,10.70349167
904,GID_1028,45.47005,10.68953333
905,GID_1029,45.45768333,10.68723333
906,GID_1030,45.4862305,10.5980505
907,GID_1031,45.4839745,10.593987
908,GID_1032,45.4789165,10.580956
909,GID_1033,45.4767645,10.573787
910,GID_1034,45.4733525,10.560347
911,GID_1035,45.4719225,10.554144
912,GID_1036,45.4706765,10.54825
913,GID_1037,45.5694,10.701725
914,GID_1038,45.552725,10.703875
915,GID_1039,45.54118333,10.717775
916,GID_1040,45.53899167,10.71729167
917,GID_1041,45.53715,10.71331667
918,GID_1042,45.513975,10.71849167
919,GID_1043,45.50323333,10.72510833
920,GID_1044,45.50203333,10.721925
921,GID_1045,45.5008,10.69775833
922,GID_1046,45.5004,10.67973333
923,GID_1047,45.500275,10.667925
924,GID_1048,45.50083333,10.653075
925,GID_1049,45.5014,10.64094167
926,GID_1050,45.50263333,10.61258333
927,GID_1051,45.491775,10.59223333
928,GID_1052,45.48858333,10.60366667
929,GID_1053,45.48655833,10.60181667
930,GID_1054,45.4755,10.58416667
931,GID_1055,45.47503333,10.57931667
932,GID_1056,45.47025833,10.55449167
933,GID_1057,45.46893333,10.54148333
934,GID_1058,45.492816,10.604446
935,GID_1059,45.504968,10.713896
936,GID_1060,45.504183,10.725398
937,GID_1061,45.505308,10.73072
938,GID_1062,45.57116,10.702596
939,GID_1063,45.541865,10.717583
940,GID_1064,45.531108,10.716333
941,GID_1065,45.50541,10.730698
942,GID_1066,45.500616,10.704851
943,GID_1067,45.499923,10.682705
944,GID_1068,45.500528,10.663083
945,GID_1069,45.501176,10.652146
946,GID_1070,45.502796,10.633338
947,GID_1071,45.505196,10.607883
948,GID_1072,45.478008,10.571795
949,GID_1073,45.472196,10.549318
950,GID_1074,45.935,8.583
951,GID_1075,45.912,8.556
952,GID_1076,45.902,8.527
953,GID_1077,45.895,8.534
954,GID_1078,45.886,8.547
955,GID_1079,45.883,8.557
956,GID_1080,45.879,8.566
957,GID_1081,45.853,8.577
958,GID_1082,45.823,8.576
959,GID_1083,45.814,8.572
960,GID_1084,45.794,8.559
961,GID_1085,45.775,8.561
962,GID_1086,43.1223,12.1344
963,GID_1087,43.1111,12.1239
964,GID_1088,43.1358,12.1031
965,GID_1089,43.1481,12.1278
966,GID_1090,43.1611,12.1413
967,GID_1091,43.1223,12.1344
968,GID_1092,43.15,12.16888
969,GID_1093,43.1198,12.14379
970,GID_1094,43.1182,12.14685
971,GID_1095,45.491833,10.575666
972,GID_1096,45.52,10.601833
973,GID_1097,45.507833,10.654833
974,GID_1098,45.671873,10.044059
975,GID_1099,45.723006,10.066352
976,GID_1100,45.766696,10.056288
977,GID_1101,45.806965,10.083335
978,GID_1102,46.056514,9.281901
979,GID_1103,45.983822,9.245474
980,GID_1104,45.97506,9.280903
981,GID_1105,45.976019,8.634333
982,GID_1106,45.976019,8.634333
983,GID_1107,45.976019,8.634333
984,GID_1108,45.976019,8.634333
985,GID_1109,43.12235,12.13445
986,GID_1110,43.140015,12.130005
987,GID_1111,43.120087,12.092132
988,GID_1112,45.16108333,10.72947222
989,GID_1113,45.16205556,10.76183333
990,GID_1114,45.16969444,10.78477778
991,GID_1115,45.16086944,10.80893333
992,GID_1116,45.16086944,10.80893333
993,GID_1117,45.16086944,10.80893333
994,GID_1118,45.16924722,10.78131111
995,GID_1119,45.16478889,10.78213056
996,GID_1120,45.16345278,10.77906389
997,GID_1121,45.15983611,10.765525
998,GID_1122,45.16126944,10.75425278
999,GID_1123,45.16667778,10.77680556
1000,GID_1124,45.16358333,10.77708333
1001,GID_1125,45.16221111,10.76177778
1002,GID_1126,45.526031,10.5985823
1003,GID_1127,45.50501,10.626064
1004,GID_1128,45.470428,10.639034
1005,GID_1129,43.121513,12.136531
1006,GID_1130,43.122577,12.119961
1007,GID_1131,43.121513,12.136531
1008,GID_1132,45.4915,10.5335
1009,GID_1133,45.501,10.5393
1010,GID_1134,45.963333,8.640833
1011,GID_1135,45.958056,8.636111
1012,GID_1136,45.9575,8.634722
1013,GID_1137,39.618,9.24403333333333
1014,GID_1138,39.63075,9.21425
1015,GID_1139,39.6263166666667,9.25386666666667
1016,GID_1140,39.6074666666667,9.25368333333333
1017,GID_1141,39.6194,9.24525
1018,GID_1142,39.63205,9.21448333333333
1019,GID_1143,39.6003166666667,9.25001666666667
1020,GID_1144,39.6333666666667,9.20035
1021,GID_1145,39.61725,9.23341666666667
1022,GID_1146,39.6302333333333,9.26623333333333
1023,GID_1147,39.6074666666667,9.25368333333333
1024,GID_1148,43.140438,12.121085
1025,GID_1149,43.121513,12.135817
1026,GID_1150,43.105015,12.156729
1027,GID_1151,43.1495333333333,12.0492
1028,GID_1152,43.1704,12.1226833333333
1029,GID_1153,43.1492,12.1137666666667
1030,GID_1154,43.1223166666667,12.1348
1031,GID_1155,43.10445,12.1773833333333
1032,GID_1156,41.45017,-96.5606
1033,GID_1157,41.4498,-96.56363
1034,GID_1158,41.45073,-96.5695
1035,GID_1159,41.45053,-96.57692
1036,GID_1160,41.44907,-96.5709
1037,GID_1161,41.43837,-96.54097
1038,GID_1162,41.4394,-96.54592
1039,GID_1163,41.44202,-96.55752
1040,GID_1164,41.44992,-96.57977
1041,GID_1165,41.45017,-96.5606
1042,GID_1166,41.4498,-96.56363
1043,GID_1167,41.45073,-96.5695
1044,GID_1168,41.45053,-96.57692
1045,GID_1169,41.44907,-96.5709
1046,GID_1170,41.44202,-96.55752
1047,GID_1171,41.4394,-96.54592
1048,GID_1172,41.43837,-96.54097
1049,GID_1173,41.44992,-96.57977
1050,GID_1174,41.22194,-101.69028
1051,GID_1175,41.22806,-101.75306
1052,GID_1176,41.24861,-101.81861
1053,GID_1177,41.26972,-101.885
1054,GID_1178,41.28278,-101.94472
1055,GID_1179,41.45017,-96.5606
1056,GID_1180,41.4498,-96.56363
1057,GID_1181,41.45073,-96.5695
1058,GID_1182,41.45053,-96.57692
1059,GID_1183,41.44907,-96.5709
1060,GID_1184,41.44202,-96.55752
1061,GID_1185,41.4394,-96.54592
1062,GID_1186,41.43837,-96.54097
1063,GID_1187,41.44992,-96.57977
1064,GID_1188,41.23057,-101.66532
1065,GID_1189,41.22242,-101.66436
1066,GID_1190,41.21189,-101.66596
1067,GID_1191,41.21344,-101.66298
1068,GID_1192,41.21615,-101.65454
1069,GID_1193,41.21357,-101.6381
1070,GID_1194,41.21129,-101.63963
1071,GID_1195,41.45017,-96.5606
1072,GID_1196,41.4498,-96.56363
1073,GID_1197,41.45073,-96.5695
1074,GID_1198,41.44907,-96.5709
1075,GID_1199,41.45053,-96.57692
1076,GID_1200,41.44202,-96.55752
1077,GID_1201,41.4394,-96.54592
1078,GID_1202,41.43837,-96.54097
1079,GID_1203,41.45017,-96.5606
1080,GID_1204,41.4498,-96.56363
1081,GID_1205,41.45073,-96.5695
1082,GID_1206,41.45053,-96.57692
1083,GID_1207,41.44907,-96.5709
1084,GID_1208,41.44202,-96.55752
1085,GID_1209,41.4394,-96.54592
1086,GID_1210,41.43662,-96.54927
1087,GID_1211,41.44992,-96.57977
1088,GID_1212,41.45017,-96.5606
1089,GID_1213,41.4498,-96.56363
1090,GID_1214,41.45073,-96.5695
1091,GID_1215,41.45053,-96.57692
1092,GID_1216,41.44907,-96.5709
1093,GID_1217,41.44202,-96.55752
1094,GID_1218,41.4394,-96.54592
1095,GID_1219,41.43662,-96.54927
1096,GID_1220,41.44992,-96.57977
1097,GID_1221,41.45017,-96.5606
1098,GID_1222,41.4498,-96.56363
1099,GID_1223,41.45073,-96.5695
1100,GID_1224,41.45053,-96.57692
1101,GID_1225,41.44907,-96.5709
1102,GID_1226,41.44202,-96.55752
1103,GID_1227,41.4394,-96.54592
1104,GID_1228,41.43663,-96.54925
1105,GID_1229,41.44992,-96.57977
1106,GID_1230,41.45017,-96.5606
1107,GID_1231,41.4498,-96.56363
1108,GID_1232,41.45073,-96.5695
1109,GID_1233,41.45053,-96.57692
1110,GID_1234,41.44907,-96.5709
1111,GID_1235,41.44202,-96.55752
1112,GID_1236,41.4394,-96.54592
1113,GID_1237,41.43663,-96.54925
1114,GID_1238,41.44992,-96.57977
1115,GID_1239,41.45017,-96.5606
1116,GID_1240,41.4498,-96.56363
1117,GID_1241,41.45073,-96.5695
1118,GID_1242,41.45053,-96.57692
1119,GID_1243,41.44907,-96.5709
1120,GID_1244,41.44992,-96.57977
1121,GID_1245,41.44202,-96.55752
1122,GID_1246,41.4394,-96.54592
1123,GID_1247,41.43663,-96.54925
1124,GID_1248,41.45017,-96.5606
1125,GID_1249,41.4498,-96.56363
1126,GID_1250,41.45073,-96.5695
1127,GID_1251,41.45053,-96.57692
1128,GID_1252,41.44907,-96.5709
1129,GID_1253,41.44992,-96.57977
1130,GID_1254,41.44202,-96.55752
1131,GID_1255,41.4394,-96.54592
1132,GID_1256,41.43663,-96.54925
1133,GID_1257,41.43663,-96.54925
1134,GID_1258,41.4394,-96.54592
1135,GID_1259,41.44202,-96.55752
1136,GID_1260,41.45017,-96.5606
1137,GID_1261,41.4498,-96.56363
1138,GID_1262,41.45073,-96.5695
1139,GID_1263,41.45053,-96.57692
1140,GID_1264,41.44907,-96.5709
1141,GID_1265,41.44992,-96.57977
1142,GID_1266,41.43663,-96.54925
1143,GID_1267,41.4394,-96.54592
1144,GID_1268,41.44202,-96.55752
1145,GID_1269,41.45017,-96.5606
1146,GID_1270,41.4498,-96.56363
1147,GID_1271,41.45073,-96.5695
1148,GID_1272,41.45053,-96.57692
1149,GID_1273,41.44907,-96.5709
1150,GID_1274,41.44992,-96.57977
1151,GID_1275,41.43663,-96.54925
1152,GID_1276,41.4394,-96.54592
1153,GID_1277,41.44202,-96.55752
1154,GID_1278,41.45017,-96.5606
1155,GID_1279,41.4498,-96.56363
1156,GID_1280,41.45073,-96.5695
1157,GID_1281,41.45053,-96.57692
1158,GID_1282,41.44907,-96.5709
1159,GID_1283,41.44992,-96.57977
1160,GID_1284,41.43663,-96.54925
1161,GID_1285,41.4394,-96.54592
1162,GID_1286,41.44202,-96.55752
1163,GID_1287,41.45017,-96.5606
1164,GID_1288,41.4498,-96.56363
1165,GID_1289,41.45073,-96.5695
1166,GID_1290,41.45053,-96.57692
1167,GID_1291,41.44907,-96.5709
1168,GID_1292,41.44992,-96.57977
1169,GID_1293,41.43663,-96.54925
1170,GID_1294,41.43943,-96.5358
1171,GID_1295,41.4394,-96.54592
1172,GID_1296,41.44202,-96.55752
1173,GID_1297,41.45017,-96.5606
1174,GID_1298,41.4498,-96.56363
1175,GID_1299,41.45073,-96.5695
1176,GID_1300,41.44907,-96.5709
1177,GID_1301,41.44992,-96.57977
1178,GID_1302,41.43663,-96.54925
1179,GID_1303,41.43943,-96.5358
1180,GID_1304,41.4394,-96.54592
1181,GID_1305,41.44202,-96.55752
1182,GID_1306,41.45017,-96.5606
1183,GID_1307,41.4498,-96.56363
1184,GID_1308,41.45073,-96.5695
1185,GID_1309,41.44907,-96.5709
1186,GID_1310,41.44992,-96.57977
1187,GID_1311,41.43663,-96.54925
1188,GID_1312,41.43943,-96.5358
1189,GID_1313,41.4394,-96.54592
1190,GID_1314,41.44202,-96.55752
1191,GID_1315,41.45017,-96.5606
1192,GID_1316,41.4498,-96.56363
1193,GID_1317,41.45073,-96.5695
1194,GID_1318,41.44907,-96.5709
1195,GID_1319,41.44992,-96.57977
1196,GID_1320,40.98313,-96.85313
1197,GID_1321,40.97599,-96.85202
1198,GID_1322,40.96697,-96.85889
1199,GID_1323,40.96216,-96.87053
1200,GID_1324,40.96142,-96.87796
1201,GID_1325,40.96626,-96.88846
1202,GID_1326,40.96914,-96.87637
1203,GID_1327,40.97428,-96.87242
1204,GID_1328,40.98652,-96.88284
1205,GID_1329,40.98439,-96.86225
1206,GID_1330,40.98237,-96.85338
1207,GID_1331,40.97693,-96.85112
1208,GID_1332,40.96713,-96.85747
1209,GID_1333,40.96439,-96.86354
1210,GID_1334,40.96098,-96.86824
1211,GID_1335,40.96083,-96.87837
1212,GID_1336,40.96559,-96.88969
1213,GID_1337,40.96877,-96.8771
1214,GID_1338,40.96991,-96.87265
1215,GID_1339,40.9738,-96.87233
1216,GID_1340,40.98628,-96.88173
1217,GID_1341,40.9803,-96.86454
1218,GID_1342,40.98408,-96.86123
1219,GID_1343,40.97801,-96.85798
1220,GID_1344,40.9702,-96.85685
1221,GID_1345,40.96532,-96.88928
1222,GID_1346,40.96849,-96.87707
1223,GID_1347,40.97044,-96.86675
1224,GID_1348,40.9738,-96.87233
1225,GID_1349,40.98628,-96.88173
1226,GID_1350,40.9803,-96.86454
1227,GID_1351,40.98408,-96.86123
1228,GID_1352,40.97801,-96.85798
1229,GID_1353,40.9766,-96.85166
1230,GID_1354,40.98283,-96.85301
1231,GID_1355,40.9702,-96.85685
1232,GID_1356,40.96645,-96.8583
1233,GID_1357,40.96476,-96.86405
1234,GID_1358,40.96046,-96.87209
1235,GID_1359,40.96089,-96.87818
1236,GID_1360,44.59622,-87.95273
1237,GID_1361,44.61521,-87.89808
1238,GID_1362,44.59682,-87.95341
1239,GID_1363,44.5816,-87.97846
1240,GID_1364,44.59468,-87.99774
1241,GID_1365,44.53722,-88.00648
1242,GID_1366,44.74175,-87.32926
1243,GID_1367,44.5802,-87.44379
1244,GID_1368,44.44255,-87.4976
1245,GID_1369,44.45037,-87.4632
1246,GID_1370,44.51927,-87.41541
1247,GID_1371,44.5887,-87.34493
1248,GID_1372,44.59567,-87.95292
1249,GID_1373,44.65283,-87.90082
1250,GID_1374,44.74854,-87.7931
1251,GID_1375,44.85613,-87.66492
1252,GID_1376,43.0806,-88.9325
1253,GID_1377,43.07256,-88.92804
1254,GID_1378,43.08827,-88.92874
1255,GID_1379,42.55983,-88.54165
1256,GID_1380,42.56783,-88.49973
1257,GID_1381,42.57106,-88.45276
1258,GID_1382,46.03649,-89.67038
1259,GID_1383,46.02681,-89.67933
1260,GID_1384,46.06101,-89.66447
1261,GID_1385,45.93246,-89.51977
1262,GID_1386,45.93213,-89.5348
1263,GID_1387,45.93703,-89.50202
1264,GID_1388,45.85681,-89.51919
1265,GID_1389,45.95482,-89.83497
1266,GID_1390,45.95156,-89.85186
1267,GID_1391,45.93653,-89.82586
1268,GID_1392,46.12986,-89.12543
1269,GID_1393,46.13144,-89.08956
1270,GID_1394,46.12814,-89.14101
1271,GID_1395,45.67817,-88.98133
1272,GID_1396,45.68749,-88.97905
1273,GID_1397,45.67046,-88.98801
1274,GID_1398,45.54031,-88.90377
1275,GID_1399,45.55379,-88.90531
1276,GID_1400,45.52993,-88.90288
1277,GID_1401,45.50332,-89.19541
1278,GID_1402,45.51121,-89.17763
1279,GID_1403,45.51085,-89.21371
1280,GID_1404,45.72491,-91.48252
1281,GID_1405,45.7119,-91.5017
1282,GID_1406,45.70339,-91.50582
1283,GID_1407,45.89087,-91.46308
1284,GID_1408,45.89039,-91.44081
1285,GID_1409,45.89772,-91.39736
1286,GID_1410,45.93523,-91.16009
1287,GID_1411,45.96172,-91.17016
1288,GID_1412,45.92926,-91.22185
1289,GID_1413,43.08029,-88.9323
1290,GID_1414,43.08895,-88.92897
1291,GID_1415,43.07268,-88.92884
1292,GID_1416,42.55873,-88.54
1293,GID_1417,42.56583,-88.50374
1294,GID_1418,42.57122,-88.45619
1295,GID_1419,43.81022,-88.99813
1296,GID_1420,43.79259,-89.05244
1297,GID_1421,43.82638,-88.96589
1298,GID_1422,43.5843,-88.93406
1299,GID_1423,43.59275,-88.91961
1300,GID_1424,43.5886,-88.90536
1301,GID_1425,43.45797,-88.85469
1302,GID_1426,43.47022,-88.86105
1303,GID_1427,43.52517,-88.90918
1304,GID_1428,44.93575,-91.3331
1305,GID_1429,44.94682,-91.3235
1306,GID_1430,44.97274,-91.3271
1307,GID_1431,44.10949,-89.99275
1308,GID_1432,44.14281,-89.97754
1309,GID_1433,44.17773,-89.9305
1310,GID_1434,43.06107,-89.35577
1311,GID_1435,43.06016,-89.3747
1312,GID_1436,43.08071,-89.34338
1313,GID_1437,42.96296,-89.24682
1314,GID_1438,42.95815,-89.26925
1315,GID_1439,42.97434,-89.25341
1316,GID_1440,43.00871,-89.31965
1317,GID_1441,43.02576,-89.31956
1318,GID_1442,42.99727,-89.33431
1319,GID_1443,43.09831,-89.40525
1320,GID_1444,43.12228,-89.42027
1321,GID_1445,43.09467,-89.452
1322,GID_1446,44.06755,-88.46005
1323,GID_1447,44.80799,-88.51384
1324,GID_1448,44.80868,-88.54199
1325,GID_1449,44.81625,-88.48612
1326,GID_1450,43.08011,-88.93199
1327,GID_1451,43.08863,-88.92916
1328,GID_1452,43.07246,-88.9287
1329,GID_1453,42.55975,-88.54052
1330,GID_1454,42.5665,-88.5032
1331,GID_1455,42.56896,-88.46621
1332,GID_1456,43.06568,-89.35789
1333,GID_1457,43.06457,-89.377
1334,GID_1458,43.07933,-89.34595
1335,GID_1459,43.09835,-89.40506
1336,GID_1460,43.1229,-89.41875
1337,GID_1461,43.0953,-89.45497
1338,GID_1462,43.07923,-88.9356
1339,GID_1463,43.08795,-88.92978
1340,GID_1464,43.07224,-88.92797
1341,GID_1465,42.87826,-88.95701
1342,GID_1466,42.87522,-88.98946
1343,GID_1467,42.85434,-88.97834
1344,GID_1468,42.56082,-88.54488
1345,GID_1469,42.56851,-88.50917
1346,GID_1470,42.57266,-88.4601
1347,GID_1471,43.80963,-89.00311
1348,GID_1472,43.79304,-89.0519
1349,GID_1473,43.82646,-88.96571
1350,GID_1474,43.36398,-89.64009
