id,ID,Latitude,Longitude
734,GID_746,42.81702,-70.84015
735,GID_747,42.80951,-70.82726
736,GID_748,47.5955,9.52267
737,GID_749,47.57053,9.52207
738,GID_750,47.57021,9.48503
739,GID_751,47.59482,9.48413
740,GID_752,47.58231,9.50279
741,GID_753,47.59567,9.52322
742,GID_754,47.59557,9.52024
743,GID_755,47.59339,9.52365
744,GID_756,47.59352,9.52108
745,GID_757,47.5945,9.52228
746,GID_758,47.5701,9.5234
747,GID_759,47.57036,9.52038
748,GID_760,47.56846,9.52287
749,GID_761,47.56871,9.52042
750,GID_762,47.56954,9.5218
751,GID_763,47.57063,9.4856
752,GID_764,47.57045,9.4832
753,GID_765,47.56884,9.48569
754,GID_766,47.56887,9.48301
755,GID_767,47.56957,9.48438
756,GID_768,47.59581,9.48614
757,GID_769,47.59597,9.48324
758,GID_770,47.59377,9.48615
759,GID_771,47.59412,9.48354
760,GID_772,47.59516,9.48476
761,GID_773,47.58302,9.50451
762,GID_774,47.58324,9.50155
763,GID_775,47.58135,9.50451
764,GID_776,47.5812,9.50185
765,GID_777,47.58244,9.50333
766,GID_778,47.59539,9.52304
767,GID_779,47.59565,9.52076
768,GID_780,47.5936,9.52303
769,GID_781,47.59373,9.52071
770,GID_782,47.59467,9.52179
771,GID_783,47.57036,9.52324
772,GID_784,47.57045,9.52045
773,GID_785,47.56864,9.52329
774,GID_786,47.56857,9.52057
775,GID_787,47.56948,9.52197
776,GID_788,47.57052,9.48585
777,GID_789,47.57055,9.48316
778,GID_790,47.56876,9.48599
779,GID_791,47.56962,9.48455
780,GID_792,47.59587,9.4861
781,GID_793,47.5958,9.4834
782,GID_794,47.59398,9.48614
783,GID_795,47.59399,9.48353
784,GID_796,47.594970000000004,9.48473
785,GID_797,47.58315,9.50456
786,GID_798,47.58315,9.50194
787,GID_799,47.58132,9.50451
788,GID_800,47.58131,9.50197
789,GID_801,47.58225,9.50332
790,GID_802,47.64326,9.37115
791,GID_803,47.6324,9.38888
792,GID_804,47.61753,9.40097
793,GID_805,47.61159,9.41347
794,GID_806,47.58709,9.43172
795,GID_807,47.6429,9.42497
796,GID_808,47.63498,9.41954
797,GID_809,47.62086,9.43725
798,GID_810,47.61174,9.4611
799,GID_811,47.64326,9.37115
800,GID_812,47.6324,9.38888
801,GID_813,47.61753,9.40097
802,GID_814,47.61159,9.41347
803,GID_815,47.58709,9.43172
804,GID_816,47.57645,9.44903
805,GID_817,47.5607,9.47291
806,GID_818,47.56078,9.47273
807,GID_819,47.6429,9.42497
808,GID_820,47.63498,9.41954
809,GID_821,47.62086,9.43725
810,GID_822,47.61174,9.4611
811,GID_823,47.60069,9.46465
812,GID_824,47.57309,9.48996
813,GID_825,47.5854,9.47532
814,GID_826,47.55906,9.50916
815,GID_827,47.54162,9.51566
816,GID_828,47.6324,9.38888
817,GID_829,47.61753,9.40097
818,GID_830,47.61159,9.41347
819,GID_831,47.6429,9.42497
820,GID_832,47.63498,9.41954
821,GID_833,47.62086,9.43725
822,GID_834,45.7041111111111,10.0647222222222
823,GID_835,45.7279444444444,10.0764166666667
824,GID_836,45.6819444444444,10.0534166666667
825,GID_837,45.6709722222222,9.978
826,GID_838,45.6677222222222,10.0064444444444
827,GID_839,45.671793,9.97474
828,GID_840,45.668002,9.990743
829,GID_841,45.670953,10.044856
830,GID_842,45.6711,10.0142
831,GID_843,45.6706,10.02033
832,GID_844,45.6789,10.0667
833,GID_845,45.7061,10.0647
834,GID_846,45.7289,10.0667
835,GID_847,45.4955,10.5893
836,GID_848,45.4989,10.59
837,GID_849,45.50147222,10.64730556
838,GID_850,45.48755556,10.64111111
839,GID_851,45.50347222,10.61594444
840,GID_852,45.84583333,10.84580278
841,GID_853,45.83111111,10.84108333
842,GID_854,45.86633333,10.8485
843,GID_855,45.5009444444444,10.5306388888889
844,GID_856,46.05346,9.28123
845,GID_857,46.01701,9.26893
846,GID_858,46.00335,9.25395
847,GID_859,45.97721,8.63624
848,GID_860,45.98586,8.63495
849,GID_861,45.478052,10.60404
850,GID_862,45.482222,10.598119
851,GID_863,45.497947,10.612739
852,GID_864,45.487067,10.619959
853,GID_865,45.1629167,10.7688333
854,GID_866,45.161305,10.7670555
855,GID_867,45.161305,10.7670555
856,GID_868,45.16097,10.760416
857,GID_869,45.16083,10.749333
858,GID_870,45.160194,10.736527
859,GID_871,45.16075,10.7501
860,GID_872,45.16211389,10.76201667
861,GID_873,45.16515556,10.774225
862,GID_874,45.16835556,10.78295278
863,GID_875,45.16453056,10.78440833
864,GID_876,45.154763,10.804865
865,GID_877,45.164038,10.800548
866,GID_878,45.49511111,10.60075
867,GID_879,45.49405556,10.5995
868,GID_880,45.49355556,10.59763889
869,GID_881,45.49677778,10.59916667
870,GID_882,45.49775,10.59738889
871,GID_883,45.4996388888889,10.5276388888889
872,GID_884,45.5090833333333,10.5424166666667
873,GID_885,45.5156666666667,10.5593055555556
874,GID_886,45.5140833333333,10.5728888888889
875,GID_887,45.5029444444444,10.5811388888889
876,GID_888,45.4938888888889,10.5733055555556
877,GID_889,45.4951111111111,10.5551944444444
878,GID_890,45.9339,8.508583333
879,GID_891,45.91135,8.543766667
880,GID_892,45.89703333,8.560466667
881,GID_893,45.91366667,8.588816667
882,GID_894,45.9264,8.607208333
883,GID_895,45.95425833,8.620947222
884,GID_896,45.94916667,8.632983333
885,GID_897,45.1675916666667,10.7955277777778
886,GID_898,45.1645555555556,10.801725
887,GID_899,45.1575,10.8050277777778
888,GID_900,45.1501694444444,10.8098333333333
889,GID_901,45.16154,10.72896
890,GID_902,45.16045,10.75335
891,GID_903,45.16213,10.76245
892,GID_904,45.16945,10.78525
893,GID_905,45.15835,10.77495
894,GID_906,43.12235,12.13445
895,GID_907,43.12235,12.13445
896,GID_908,43.1481,12.1278
897,GID_909,43.1358,12.1031
898,GID_910,43.1111,12.1239
899,GID_911,45.50264,10.52413
900,GID_912,45.502897,10.5272729
901,GID_913,45.5075643,10.5398841
902,GID_914,45.5075643,10.5398841
903,GID_915,45.4980819,10.5424078
904,GID_916,45.4980819,10.5424078
905,GID_917,45.510555600000004,10.5438888
906,GID_918,45.5038889,10.5383333
907,GID_919,45.5038889,10.5383333
908,GID_920,45.4902778,10.54722222
909,GID_921,45.551274,10.665806
910,GID_922,45.487067,10.619959
911,GID_923,45.497947,10.612739
912,GID_924,45.482222,10.598119
913,GID_925,45.482222,10.598119
914,GID_926,45.478052,10.60404
915,GID_927,45.503805560000004,10.54011111
916,GID_928,45.49794444,10.536972219999999
917,GID_929,45.49444444,10.53019444
918,GID_930,45.49577,10.542055
919,GID_931,45.486704,10.59868
920,GID_932,45.490046,10.519629
921,GID_933,45.495578,10.53296
922,GID_934,45.501984,10.531878
923,GID_935,45.501262,10.51962
924,GID_936,45.496685,10.520858
925,GID_937,45.491655,10.52548
926,GID_938,45.53602,10.61426
927,GID_939,45.54943,10.66622
928,GID_940,45.55011,10.66632
929,GID_941,45.52671,10.72795
930,GID_942,45.55011,10.66632
931,GID_943,45.53602,10.61426
932,GID_944,45.09,10.46
933,GID_945,45.09,10.46
934,GID_946,45.09,10.46
935,GID_950,45.496306,10.518287
936,GID_951,45.502465,10.52137
937,GID_952,45.503369,10.537631
938,GID_953,45.496395,10.532644
939,GID_954,45.52961111,10.60972222
940,GID_955,45.52961111,10.60972222
941,GID_956,45.49486111,10.54522222
942,GID_957,45.49730556,10.56152778
943,GID_958,45.50441667,10.55111111
944,GID_959,45.5045,10.53666667
945,GID_960,45.49827778,10.527
946,GID_961,45.50008333,10.5295
947,GID_962,45.50497222,10.54552778
948,GID_963,45.49583333,10.54263889
949,GID_964,45.49311111,10.53302778
950,GID_965,45.494567,10.528261
951,GID_966,45.498035,10.5238
952,GID_967,45.493699,10.523002
953,GID_968,45.464889,10.696833
954,GID_969,45.4821295,10.7076535
955,GID_970,45.4885805,10.7133355
956,GID_971,45.5086405,10.725451
957,GID_972,45.5265895,10.717617
958,GID_973,45.5221755,10.720099
959,GID_974,45.5120215,10.7240565
960,GID_975,45.5093355,10.7027685
961,GID_976,45.509323,10.697488
962,GID_977,45.5092755,10.6645895
963,GID_978,45.508027,10.635997
964,GID_979,45.5073605,10.6239405
965,GID_980,45.5070415,10.6135235
966,GID_981,45.505828,10.6054845
967,GID_982,45.48484,10.592108
968,GID_983,45.480429,10.5774445
969,GID_984,45.473963,10.558023
970,GID_985,45.4709985,10.548077
971,GID_986,45.544203,10.718247
972,GID_987,45.541357,10.717698
973,GID_988,45.535747,10.7188645
974,GID_989,45.5302845,10.724726
975,GID_990,45.524685,10.7216405
976,GID_991,45.514152,10.722122
977,GID_992,45.508656,10.7259525
978,GID_993,45.505427,10.730708
979,GID_994,45.5011655,10.726633
980,GID_995,45.490923,10.7154555
981,GID_996,45.487757,10.712134
982,GID_997,45.448303,10.6903135
983,GID_998,45.50578,10.646965
984,GID_999,45.504815,10.67507
985,GID_1000,45.50421,10.685
986,GID_1001,45.504055,10.692515
987,GID_1002,45.503465,10.705335
988,GID_1003,45.50294,10.709925
989,GID_1004,45.503185,10.703235
990,GID_1005,45.5036,10.695655
991,GID_1006,45.50451,10.684745
992,GID_1007,45.50467,10.68112
993,GID_1008,45.505265,10.66918
994,GID_1009,45.50642,10.63967
995,GID_1010,45.50703,10.624365
996,GID_1011,45.50307,10.601605
997,GID_1012,45.494645,10.59903
998,GID_1013,45.491985,10.606135
999,GID_1014,45.48714,10.599495
1000,GID_1015,45.479085,10.57708
1001,GID_1016,45.47411,10.561985
1002,GID_1017,45.47124,10.550755
1003,GID_1018,45.53571,10.71330833
1004,GID_1019,45.52948,10.72000833
1005,GID_1020,45.52388,10.72126667
1006,GID_1021,45.52253,10.71920833
1007,GID_1022,45.51451,10.71809167
1008,GID_1023,45.5074,10.719775
1009,GID_1024,45.50417,10.7234
1010,GID_1025,45.50238,10.72443333
1011,GID_1026,45.49376,10.71379167
1012,GID_1027,45.4848,10.70349167
1013,GID_1028,45.47005,10.68953333
1014,GID_1029,45.45768333,10.68723333
1015,GID_1030,45.4862305,10.5980505
1016,GID_1031,45.4839745,10.593987
1017,GID_1032,45.4789165,10.580956
1018,GID_1033,45.4767645,10.573787
1019,GID_1034,45.4733525,10.560347
1020,GID_1035,45.4719225,10.554144
1021,GID_1036,45.4706765,10.54825
1022,GID_1037,45.5694,10.701725
1023,GID_1038,45.552725,10.703875
1024,GID_1039,45.54118333,10.717775
1025,GID_1040,45.53899167,10.71729167
1026,GID_1041,45.53715,10.71331667
1027,GID_1042,45.513975,10.71849167
1028,GID_1043,45.50323333,10.72510833
1029,GID_1044,45.50203333,10.721925
1030,GID_1045,45.5008,10.69775833
1031,GID_1046,45.5004,10.67973333
1032,GID_1047,45.500275,10.667925
1033,GID_1048,45.50083333,10.653075
1034,GID_1049,45.5014,10.64094167
1035,GID_1050,45.50263333,10.61258333
1036,GID_1051,45.491775,10.59223333
1037,GID_1052,45.48858333,10.60366667
1038,GID_1053,45.48655833,10.60181667
1039,GID_1054,45.4755,10.58416667
1040,GID_1055,45.47503333,10.57931667
1041,GID_1056,45.47025833,10.55449167
1042,GID_1057,45.46893333,10.54148333
1043,GID_1058,45.492816,10.604446
1044,GID_1059,45.504968,10.713896
1045,GID_1060,45.504183,10.725398
1046,GID_1061,45.505308,10.73072
1047,GID_1062,45.57116,10.702596
1048,GID_1063,45.541865,10.717583
1049,GID_1064,45.531108,10.716333
1050,GID_1065,45.50541,10.730698
1051,GID_1066,45.500616,10.704851
1052,GID_1067,45.499923,10.682705
1053,GID_1068,45.500528,10.663083
1054,GID_1069,45.501176,10.652146
1055,GID_1070,45.502796,10.633338
1056,GID_1071,45.505196,10.607883
1057,GID_1072,45.478008,10.571795
1058,GID_1073,45.472196,10.549318
1059,GID_1074,45.935,8.583
1060,GID_1075,45.912,8.556
1061,GID_1076,45.902,8.527
1062,GID_1077,45.895,8.534
1063,GID_1078,45.886,8.547
1064,GID_1079,45.883,8.557
1065,GID_1080,45.879,8.566
1066,GID_1081,45.853,8.577
1067,GID_1082,45.823,8.576
1068,GID_1083,45.814,8.572
1069,GID_1084,45.794,8.559
1070,GID_1085,45.775,8.561
1071,GID_1086,43.1223,12.1344
1072,GID_1087,43.1111,12.1239
1073,GID_1088,43.1358,12.1031
1074,GID_1089,43.1481,12.1278
1075,GID_1090,43.1611,12.1413
1076,GID_1091,43.1223,12.1344
1077,GID_1092,43.15,12.16888
1078,GID_1093,43.1198,12.14379
1079,GID_1094,43.1182,12.14685
1080,GID_1095,45.491833,10.575666
1081,GID_1096,45.52,10.601833
1082,GID_1097,45.507833,10.654833
1083,GID_1098,45.671873,10.044059
1084,GID_1099,45.723006,10.066352
1085,GID_1100,45.766696,10.056288
1086,GID_1101,45.806965,10.083335
1087,GID_1102,46.056514,9.281901
1088,GID_1103,45.983822,9.245474
1089,GID_1104,45.97506,9.280903
1090,GID_1105,45.976019,8.634333
1091,GID_1106,45.976019,8.634333
1092,GID_1107,45.976019,8.634333
1093,GID_1108,45.976019,8.634333
1094,GID_1109,43.12235,12.13445
1095,GID_1110,43.140015,12.130005
1096,GID_1111,43.120087,12.092132
1097,GID_1112,45.16108333,10.72947222
1098,GID_1113,45.16205556,10.76183333
1099,GID_1114,45.16969444,10.78477778
1100,GID_1115,45.16086944,10.80893333
1101,GID_1116,45.16086944,10.80893333
1102,GID_1117,45.16086944,10.80893333
1103,GID_1118,45.16924722,10.78131111
1104,GID_1119,45.16478889,10.78213056
1105,GID_1120,45.16345278,10.77906389
1106,GID_1121,45.15983611,10.765525
1107,GID_1122,45.16126944,10.75425278
1108,GID_1123,45.16667778,10.77680556
1109,GID_1124,45.16358333,10.77708333
1110,GID_1125,45.16221111,10.76177778
1111,GID_1126,45.526031,10.5985823
1112,GID_1127,45.50501,10.626064
1113,GID_1128,45.470428,10.639034
1114,GID_1129,43.121513,12.136531
1115,GID_1130,43.122577,12.119961
1116,GID_1131,43.121513,12.136531
1117,GID_1132,45.4915,10.5335
1118,GID_1133,45.501,10.5393
1119,GID_1134,45.963333,8.640833
1120,GID_1135,45.958056,8.636111
1121,GID_1136,45.9575,8.634722
1122,GID_1137,39.618,9.24403333333333
1123,GID_1138,39.63075,9.21425
1124,GID_1139,39.6263166666667,9.25386666666667
1125,GID_1140,39.6074666666667,9.25368333333333
1126,GID_1141,39.6194,9.24525
1127,GID_1142,39.63205,9.21448333333333
1128,GID_1143,39.6003166666667,9.25001666666667
1129,GID_1144,39.6333666666667,9.20035
1130,GID_1145,39.61725,9.23341666666667
1131,GID_1146,39.6302333333333,9.26623333333333
1132,GID_1147,39.6074666666667,9.25368333333333
1133,GID_1148,43.140438,12.121085
1134,GID_1149,43.121513,12.135817
1135,GID_1150,43.105015,12.156729
1136,GID_1151,43.1495333333333,12.0492
1137,GID_1152,43.1704,12.1226833333333
1138,GID_1153,43.1492,12.1137666666667
1139,GID_1154,43.1223166666667,12.1348
1140,GID_1155,43.10445,12.1773833333333
1141,GID_1156,41.45017,-96.5606
1142,GID_1157,41.4498,-96.56363
1143,GID_1158,41.45073,-96.5695
1144,GID_1159,41.45053,-96.57692
1145,GID_1160,41.44907,-96.5709
1146,GID_1161,41.43837,-96.54097
1147,GID_1162,41.4394,-96.54592
1148,GID_1163,41.44202,-96.55752
1149,GID_1164,41.44992,-96.57977
1150,GID_1165,41.45017,-96.5606
1151,GID_1166,41.4498,-96.56363
1152,GID_1167,41.45073,-96.5695
1153,GID_1168,41.45053,-96.57692
1154,GID_1169,41.44907,-96.5709
1155,GID_1170,41.44202,-96.55752
1156,GID_1171,41.4394,-96.54592
1157,GID_1172,41.43837,-96.54097
1158,GID_1173,41.44992,-96.57977
1159,GID_1174,41.22194,-101.69028
1160,GID_1175,41.22806,-101.75306
1161,GID_1176,41.24861,-101.81861
1162,GID_1177,41.26972,-101.885
1163,GID_1178,41.28278,-101.94472
1164,GID_1179,41.45017,-96.5606
1165,GID_1180,41.4498,-96.56363
1166,GID_1181,41.45073,-96.5695
1167,GID_1182,41.45053,-96.57692
1168,GID_1183,41.44907,-96.5709
1169,GID_1184,41.44202,-96.55752
1170,GID_1185,41.4394,-96.54592
1171,GID_1186,41.43837,-96.54097
1172,GID_1187,41.44992,-96.57977
1173,GID_1188,41.23057,-101.66532
1174,GID_1189,41.22242,-101.66436
1175,GID_1190,41.21189,-101.66596
1176,GID_1191,41.21344,-101.66298
1177,GID_1192,41.21615,-101.65454
1178,GID_1193,41.21357,-101.6381
1179,GID_1194,41.21129,-101.63963
1180,GID_1195,41.45017,-96.5606
1181,GID_1196,41.4498,-96.56363
1182,GID_1197,41.45073,-96.5695
1183,GID_1198,41.44907,-96.5709
1184,GID_1199,41.45053,-96.57692
1185,GID_1200,41.44202,-96.55752
1186,GID_1201,41.4394,-96.54592
1187,GID_1202,41.43837,-96.54097
1188,GID_1203,41.45017,-96.5606
1189,GID_1204,41.4498,-96.56363
1190,GID_1205,41.45073,-96.5695
1191,GID_1206,41.45053,-96.57692
1192,GID_1207,41.44907,-96.5709
1193,GID_1208,41.44202,-96.55752
1194,GID_1209,41.4394,-96.54592
1195,GID_1210,41.43662,-96.54927
1196,GID_1211,41.44992,-96.57977
1197,GID_1212,41.45017,-96.5606
1198,GID_1213,41.4498,-96.56363
1199,GID_1214,41.45073,-96.5695
1200,GID_1215,41.45053,-96.57692
1201,GID_1216,41.44907,-96.5709
1202,GID_1217,41.44202,-96.55752
1203,GID_1218,41.4394,-96.54592
1204,GID_1219,41.43662,-96.54927
1205,GID_1220,41.44992,-96.57977
1206,GID_1221,41.45017,-96.5606
1207,GID_1222,41.4498,-96.56363
1208,GID_1223,41.45073,-96.5695
1209,GID_1224,41.45053,-96.57692
1210,GID_1225,41.44907,-96.5709
1211,GID_1226,41.44202,-96.55752
1212,GID_1227,41.4394,-96.54592
1213,GID_1228,41.43663,-96.54925
1214,GID_1229,41.44992,-96.57977
1215,GID_1230,41.45017,-96.5606
1216,GID_1231,41.4498,-96.56363
1217,GID_1232,41.45073,-96.5695
1218,GID_1233,41.45053,-96.57692
1219,GID_1234,41.44907,-96.5709
1220,GID_1235,41.44202,-96.55752
1221,GID_1236,41.4394,-96.54592
1222,GID_1237,41.43663,-96.54925
1223,GID_1238,41.44992,-96.57977
1224,GID_1239,41.45017,-96.5606
1225,GID_1240,41.4498,-96.56363
1226,GID_1241,41.45073,-96.5695
1227,GID_1242,41.45053,-96.57692
1228,GID_1243,41.44907,-96.5709
1229,GID_1244,41.44992,-96.57977
1230,GID_1245,41.44202,-96.55752
1231,GID_1246,41.4394,-96.54592
1232,GID_1247,41.43663,-96.54925
1233,GID_1248,41.45017,-96.5606
1234,GID_1249,41.4498,-96.56363
1235,GID_1250,41.45073,-96.5695
1236,GID_1251,41.45053,-96.57692
1237,GID_1252,41.44907,-96.5709
1238,GID_1253,41.44992,-96.57977
1239,GID_1254,41.44202,-96.55752
1240,GID_1255,41.4394,-96.54592
1241,GID_1256,41.43663,-96.54925
1242,GID_1257,41.43663,-96.54925
1243,GID_1258,41.4394,-96.54592
1244,GID_1259,41.44202,-96.55752
1245,GID_1260,41.45017,-96.5606
1246,GID_1261,41.4498,-96.56363
1247,GID_1262,41.45073,-96.5695
1248,GID_1263,41.45053,-96.57692
1249,GID_1264,41.44907,-96.5709
1250,GID_1265,41.44992,-96.57977
1251,GID_1266,41.43663,-96.54925
1252,GID_1267,41.4394,-96.54592
1253,GID_1268,41.44202,-96.55752
1254,GID_1269,41.45017,-96.5606
1255,GID_1270,41.4498,-96.56363
1256,GID_1271,41.45073,-96.5695
1257,GID_1272,41.45053,-96.57692
1258,GID_1273,41.44907,-96.5709
1259,GID_1274,41.44992,-96.57977
1260,GID_1275,41.43663,-96.54925
1261,GID_1276,41.4394,-96.54592
1262,GID_1277,41.44202,-96.55752
1263,GID_1278,41.45017,-96.5606
1264,GID_1279,41.4498,-96.56363
1265,GID_1280,41.45073,-96.5695
1266,GID_1281,41.45053,-96.57692
1267,GID_1282,41.44907,-96.5709
1268,GID_1283,41.44992,-96.57977
1269,GID_1284,41.43663,-96.54925
1270,GID_1285,41.4394,-96.54592
1271,GID_1286,41.44202,-96.55752
1272,GID_1287,41.45017,-96.5606
1273,GID_1288,41.4498,-96.56363
1274,GID_1289,41.45073,-96.5695
1275,GID_1290,41.45053,-96.57692
1276,GID_1291,41.44907,-96.5709
1277,GID_1292,41.44992,-96.57977
1278,GID_1293,41.43663,-96.54925
1279,GID_1294,41.43943,-96.5358
1280,GID_1295,41.4394,-96.54592
1281,GID_1296,41.44202,-96.55752
1282,GID_1297,41.45017,-96.5606
1283,GID_1298,41.4498,-96.56363
1284,GID_1299,41.45073,-96.5695
1285,GID_1300,41.44907,-96.5709
1286,GID_1301,41.44992,-96.57977
1287,GID_1302,41.43663,-96.54925
1288,GID_1303,41.43943,-96.5358
1289,GID_1304,41.4394,-96.54592
1290,GID_1305,41.44202,-96.55752
1291,GID_1306,41.45017,-96.5606
1292,GID_1307,41.4498,-96.56363
1293,GID_1308,41.45073,-96.5695
1294,GID_1309,41.44907,-96.5709
1295,GID_1310,41.44992,-96.57977
1296,GID_1311,41.43663,-96.54925
1297,GID_1312,41.43943,-96.5358
1298,GID_1313,41.4394,-96.54592
1299,GID_1314,41.44202,-96.55752
1300,GID_1315,41.45017,-96.5606
1301,GID_1316,41.4498,-96.56363
1302,GID_1317,41.45073,-96.5695
1303,GID_1318,41.44907,-96.5709
1304,GID_1319,41.44992,-96.57977
1305,GID_1320,40.98313,-96.85313
1306,GID_1321,40.97599,-96.85202
1307,GID_1322,40.96697,-96.85889
1308,GID_1323,40.96216,-96.87053
1309,GID_1324,40.96142,-96.87796
1310,GID_1325,40.96626,-96.88846
1311,GID_1326,40.96914,-96.87637
1312,GID_1327,40.97428,-96.87242
1313,GID_1328,40.98652,-96.88284
1314,GID_1329,40.98439,-96.86225
1315,GID_1330,40.98237,-96.85338
1316,GID_1331,40.97693,-96.85112
1317,GID_1332,40.96713,-96.85747
1318,GID_1333,40.96439,-96.86354
1319,GID_1334,40.96098,-96.86824
1320,GID_1335,40.96083,-96.87837
1321,GID_1336,40.96559,-96.88969
1322,GID_1337,40.96877,-96.8771
1323,GID_1338,40.96991,-96.87265
1324,GID_1339,40.9738,-96.87233
1325,GID_1340,40.98628,-96.88173
1326,GID_1341,40.9803,-96.86454
1327,GID_1342,40.98408,-96.86123
1328,GID_1343,40.97801,-96.85798
1329,GID_1344,40.9702,-96.85685
1330,GID_1345,40.96532,-96.88928
1331,GID_1346,40.96849,-96.87707
1332,GID_1347,40.97044,-96.86675
1333,GID_1348,40.9738,-96.87233
1334,GID_1349,40.98628,-96.88173
1335,GID_1350,40.9803,-96.86454
1336,GID_1351,40.98408,-96.86123
1337,GID_1352,40.97801,-96.85798
1338,GID_1353,40.9766,-96.85166
1339,GID_1354,40.98283,-96.85301
1340,GID_1355,40.9702,-96.85685
1341,GID_1356,40.96645,-96.8583
1342,GID_1357,40.96476,-96.86405
1343,GID_1358,40.96046,-96.87209
1344,GID_1359,40.96089,-96.87818
1345,GID_1360,44.59622,-87.95273
1346,GID_1361,44.61521,-87.89808
1347,GID_1362,44.59682,-87.95341
1348,GID_1363,44.5816,-87.97846
1349,GID_1364,44.59468,-87.99774
1350,GID_1365,44.53722,-88.00648
1351,GID_1366,44.74175,-87.32926
1352,GID_1367,44.5802,-87.44379
1353,GID_1368,44.44255,-87.4976
1354,GID_1369,44.45037,-87.4632
1355,GID_1370,44.51927,-87.41541
1356,GID_1371,44.5887,-87.34493
1357,GID_1372,44.59567,-87.95292
1358,GID_1373,44.65283,-87.90082
